title,movieId,rating,class
"SpongeBob SquarePants Movie, The (2004)",8974,2.5,средний рейтинг
Eat Pray Love (2010),80551,2.5,средний рейтинг
Lovely & Amazing (2001),5450,2.5,средний рейтинг
Raising Helen (2004),8362,2.5,средний рейтинг
Did You Hear About the Morgans? (2009),72919,2.5,средний рейтинг
Raise Your Voice (2004),8911,2.5,средний рейтинг
"Dylan Moran: Like, Totally (2006)",92496,2.5,средний рейтинг
Batman: Year One (2011),90603,2.5,средний рейтинг
Dylan Moran Live: What It Is (2009),92498,2.5,средний рейтинг
Carriers (2009),73168,2.5,средний рейтинг
"Dukes of Hazzard, The (2005)",34520,2.5,средний рейтинг
Race to Witch Mountain (2009),70305,2.5,средний рейтинг
"Hills Have Eyes II, The (2007)",51937,2.5,средний рейтинг
Friends with Money (2006),44864,2.5,средний рейтинг
"Hills Have Eyes, The (1977)",5588,2.5,средний рейтинг
So Dear to My Heart (1949),1026,2.5,средний рейтинг
Duets (2000),3901,2.5,средний рейтинг
"Snowman, The (1982)",91488,2.5,средний рейтинг
Tomcats (2001),4233,2.5,средний рейтинг
Friday the 13th Part V: A New Beginning (1985),1978,2.5,средний рейтинг
Puss in Boots (2011),90647,2.5,средний рейтинг
Hitman (2007),56156,2.5,средний рейтинг
Bagdad Cafe (Out of Rosenheim) (1987),4529,2.5,средний рейтинг
Purple Rain (1984),8266,2.5,средний рейтинг
Dudley Do-Right (1999),2828,2.5,средний рейтинг
And God Created Woman (1988),3343,2.5,средний рейтинг
"Purge: Anarchy, The (2014)",112818,2.5,средний рейтинг
"Snake Pit, The (1948)",8718,2.5,средний рейтинг
Pixels (2015),135137,2.5,средний рейтинг
"Whistleblower, The (2010)",92048,2.5,средний рейтинг
Smokey and the Bandit (1977),5247,2.5,средний рейтинг
Bad Guy (Nabbeun namja) (2001),33592,2.5,средний рейтинг
Aftermath (1994),99669,2.5,средний рейтинг
Catch and Release (2006),50792,2.5,средний рейтинг
Touchy Feely (2013),104321,2.5,средний рейтинг
My Stepmother Is an Alien (1988),4526,2.5,средний рейтинг
"Smile Like Yours, A (1997)",1632,2.5,средний рейтинг
"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",3695,2.5,средний рейтинг
Little Richard (2000),70751,2.5,средний рейтинг
Looking for Comedy in the Muslim World (2005),42740,2.5,средний рейтинг
Olive Kitteridge (2014),116136,2.5,средний рейтинг
Looking for Mr. Goodbar (1977),7095,2.5,средний рейтинг
"Time Traveler's Wife, The (2009)",70599,2.5,средний рейтинг
Banana Joe (1981),5710,2.5,средний рейтинг
Loser (2000),3616,2.5,средний рейтинг
Son of a Gun (2014),120783,2.5,средний рейтинг
Mutant Chronicles (2008),61210,2.5,средний рейтинг
Where the Truth Lies (2005),39419,2.5,средний рейтинг
Captivity (2007),53999,2.5,средний рейтинг
"Core, The (2003)",6264,2.5,средний рейтинг
My Bloody Valentine 3-D (2009),65601,2.5,средний рейтинг
Dutch (1991),26726,2.5,средний рейтинг
Musa the Warrior (Musa) (2001),8795,2.5,средний рейтинг
Youth of the Beast (Yaju no seishun) (1963),44597,2.5,средний рейтинг
Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night) (1982),5778,2.5,средний рейтинг
Funny People (2009),66509,2.5,средний рейтинг
Hey Arnold! The Movie (2002),5448,2.5,средний рейтинг
Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),68959,2.5,средний рейтинг
Tiny Furniture (2010),82173,2.5,средний рейтинг
"Water Horse: Legend of the Deep, The (2007)",56915,2.5,средний рейтинг
Cool World (1992),7228,2.5,средний рейтинг
To Sleep with Anger (1990),88024,2.5,средний рейтинг
My Boyfriend's Back (1993),2552,2.5,средний рейтинг
Full Frontal (2002),5172,2.5,средний рейтинг
High Spirits (1988),4511,2.5,средний рейтинг
High Tension (Haute tension) (Switchblade Romance) (2003),33683,2.5,средний рейтинг
To Be and to Have (Être et avoir) (2002),6772,2.5,средний рейтинг
Band of the Hand (1986),3442,2.5,средний рейтинг
Someone Marry Barry (2014),109317,2.5,средний рейтинг
Piranha 3DD (a.k.a. Piranha DD) (2012),96448,2.5,средний рейтинг
96 Minutes (2011) ,94494,2.5,средний рейтинг
My Friend Rockefeller (2015),161084,2.5,средний рейтинг
Jurassic Park III (2001),4638,2.4838709677419355,средний рейтинг
Daredevil (2003),6157,2.482142857142857,средний рейтинг
"Wedding Planner, The (2001)",4069,2.480769230769231,средний рейтинг
xXx (2002),5507,2.4782608695652173,средний рейтинг
Bedazzled (2000),3968,2.4705882352941178,средний рейтинг
Home Alone 2: Lost in New York (1992),2953,2.467741935483871,средний рейтинг
Coneheads (1993),435,2.463636363636364,средний рейтинг
Striptease (1996),762,2.4615384615384617,средний рейтинг
Teaching Mrs. Tingle (1999),2806,2.4545454545454546,средний рейтинг
Flightplan (2005),37727,2.4545454545454546,средний рейтинг
S.W.A.T. (2003),6595,2.45,средний рейтинг
Operation Dumbo Drop (1995),688,2.45,средний рейтинг
"Stepford Wives, The (2004)",8373,2.45,средний рейтинг
Joe Dirt (2001),4247,2.45,средний рейтинг
Grease 2 (1982),1381,2.4473684210526314,средний рейтинг
Nine to Five (a.k.a. 9 to 5) (1980),4291,2.4444444444444446,средний рейтинг
Final Destination 2 (2003),6058,2.4444444444444446,средний рейтинг
Batman v Superman: Dawn of Justice (2016),136864,2.4375,средний рейтинг
Cocoon: The Return (1988),2408,2.4375,средний рейтинг
"Next Karate Kid, The (1994)",502,2.4375,средний рейтинг
Saving Silverman (Evil Woman) (2001),4149,2.4375,средний рейтинг
Solaris (2002),5881,2.4375,средний рейтинг
15 Minutes (2001),4167,2.4375,средний рейтинг
Fair Game (1995),71,2.4285714285714284,средний рейтинг
"Tourist, The (2010)",82202,2.4285714285714284,средний рейтинг
Boxing Helena (1993),427,2.4285714285714284,средний рейтинг
"Associate, The (1996)",1113,2.4285714285714284,средний рейтинг
Higher Learning (1995),358,2.4285714285714284,средний рейтинг
Freaky Friday (2003),6593,2.4285714285714284,средний рейтинг
Police Academy 2: Their First Assignment (1985),2379,2.4210526315789473,средний рейтинг
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",2790,2.4166666666666665,средний рейтинг
G.I. Joe: The Rise of Cobra (2009),70336,2.4166666666666665,средний рейтинг
Red Planet (2000),3981,2.4166666666666665,средний рейтинг
Scary Movie 3 (2003),6888,2.4166666666666665,средний рейтинг
2012 (2009),72378,2.411764705882353,средний рейтинг
"Astronaut's Wife, The (1999)",2827,2.409090909090909,средний рейтинг
Airport '77 (1977),2522,2.409090909090909,средний рейтинг
Two if by Sea (1996),64,2.4,средний рейтинг
Green Lantern (2011),87430,2.4,средний рейтинг
She-Devil (1989),3392,2.4,средний рейтинг
Krippendorf's Tribe (1998),1855,2.4,средний рейтинг
Mimic (1997),1603,2.4,средний рейтинг
Shadows and Fog (1991),4409,2.4,средний рейтинг
For Love or Money (1993),453,2.4,средний рейтинг
Damien: Omen II (1978),2789,2.4,средний рейтинг
Young Doctors in Love (1982),2255,2.4,средний рейтинг
10 (1979),6658,2.4,средний рейтинг
Brother Bear (2003),6889,2.4,средний рейтинг
Crocodile Dundee in Los Angeles (2001),4254,2.4,средний рейтинг
Ghost Ship (2002),5784,2.4,средний рейтинг
RoboCop 3 (1993),519,2.3958333333333335,средний рейтинг
Harry and the Hendersons (1987),3388,2.388888888888889,средний рейтинг
Don't Tell Mom the Babysitter's Dead (1991),4040,2.388888888888889,средний рейтинг
"Taking of Pelham 1 2 3, The (2009)",69306,2.388888888888889,средний рейтинг
Analyze That (2002),5900,2.388888888888889,средний рейтинг
Waiting to Exhale (1995),4,2.3846153846153846,средний рейтинг
"Island of Dr. Moreau, The (1996)",880,2.38,средний рейтинг
Legion (2010),73929,2.375,средний рейтинг
Tekkonkinkreet (Tekkon kinkurîto) (2006),55167,2.375,средний рейтинг
Contraband (2012),91842,2.375,средний рейтинг
"French Lieutenant's Woman, The (1981)",4784,2.375,средний рейтинг
"Great White Hype, The (1996)",725,2.375,средний рейтинг
Psycho II (1983),2902,2.375,средний рейтинг
Where Eagles Dare (1968),6808,2.375,средний рейтинг
Brüno (Bruno) (2009),69784,2.375,средний рейтинг
Taken 2 (2012),96861,2.375,средний рейтинг
Dragnet (1987),7102,2.375,средний рейтинг
Sorority Boys (2002),5255,2.375,средний рейтинг
Canadian Bacon (1995),157,2.375,средний рейтинг
Poltergeist II: The Other Side (1986),1995,2.375,средний рейтинг
"Deep End of the Ocean, The (1999)",2546,2.375,средний рейтинг
It's Complicated (2009),73015,2.375,средний рейтинг
Encino Man (1992),3243,2.375,средний рейтинг
Indian Summer (a.k.a. Alive & Kicking) (1996),1642,2.375,средний рейтинг
To Gillian on Her 37th Birthday (1996),1043,2.375,средний рейтинг
All the Pretty Horses (2000),4031,2.375,средний рейтинг
Hulk (2003),6534,2.375,средний рейтинг
Barb Wire (1996),737,2.3666666666666667,средний рейтинг
Sister Act 2: Back in the Habit (1993),3248,2.3666666666666667,средний рейтинг
"Beautician and the Beast, The (1997)",1453,2.357142857142857,средний рейтинг
Rock Star (2001),4757,2.357142857142857,средний рейтинг
Win a Date with Tad Hamilton! (2004),7255,2.357142857142857,средний рейтинг
"Honey, I Blew Up the Kid (1992)",2053,2.3529411764705883,средний рейтинг
Anger Management (2003),6287,2.347826086956522,средний рейтинг
Along Came Polly (2004),7173,2.3461538461538463,средний рейтинг
Congo (1995),160,2.3412698412698414,средний рейтинг
"Happening, The (2008)",60037,2.3333333333333335,средний рейтинг
What Planet Are You From? (2000),3326,2.3333333333333335,средний рейтинг
"Wood, The (1999)",2714,2.3333333333333335,средний рейтинг
Let's Be Cops (2014),113453,2.3333333333333335,средний рейтинг
Hush (1998),1798,2.3333333333333335,средний рейтинг
You Don't Mess with the Zohan (2008),59900,2.3333333333333335,средний рейтинг
Rush Hour 3 (2007),54648,2.3333333333333335,средний рейтинг
Wicker Park (2004),8836,2.3333333333333335,средний рейтинг
Chicken Little (2005),40339,2.3333333333333335,средний рейтинг
Audrey Rose (1977),1331,2.3333333333333335,средний рейтинг
"Monuments Men, The (2014)",108928,2.3333333333333335,средний рейтинг
Sleeping with the Enemy (1991),6810,2.3333333333333335,средний рейтинг
"Mummy: Tomb of the Dragon Emperor, The (2008)",60937,2.3333333333333335,средний рейтинг
Beach Blanket Bingo (1965),4394,2.3333333333333335,средний рейтинг
